Input Set;Dimensionality;Family;Fitting Strategy;Container Splitting Strategy;Object Ordering;Container Size;Average Fulfillent;Quality;Execution Time [ms];Containers Used;Total Object Amount
3k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;MaxAreaSplitRule;None;60x60;0,500601851851852;1,9975954869139;76;150;3000
3k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;LongerAxisSplitRule;None;60x60;0,383113662131519;2,61019143623416;90;196;3000
3k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;LongerLeftoverAxisSplitRule;None;60x60;0,484453405017921;2,06418200314436;81;155;3000
3k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;ShorterAxisSplitRule;None;60x60;0,782190393518518;1,2784611116249;83;96;3000
3k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;ShorterLeftoverAxisSplitRule;None;60x60;0,782190393518518;1,2784611116249;80;96;3000
5k.2Dset;TwoDimensional;Shelf;NextFit;None;None;60x60;0,6236375;1,60349562045259;9;200;5000
5k.2Dset;TwoDimensional;Shelf;FirstFit;None;None;60x60;0,712728571428571;1,40305866789601;97;175;5000
5k.2Dset;TwoDimensional;Shelf;BestAreaFit;None;None;60x60;0,738032544378698;1,35495379928244;119;169;5000
5k.2Dset;TwoDimensional;Shelf;BestWidthFit;None;None;60x60;0,733691176470588;1,3629712773847;118;170;5000
5k.2Dset;TwoDimensional;Shelf;BestHeightFit;None;None;60x60;0,733691176470588;1,3629712773847;118;170;5000
5k.2Dset;TwoDimensional;Shelf;WorstAreaFit;None;None;60x60;0,720968208092486;1,38702371169149;119;173;5000
5k.2Dset;TwoDimensional;Shelf;WorstWidthFit;None;None;60x60;0,72515988372093;1,37900623358922;119;172;5000
5k.2Dset;TwoDimensional;Skyline;BottomLeft;None;None;60x60;0,848486394557823;1,17856928103265;658;147;5000
5k.2Dset;TwoDimensional;Skyline;BestFitBestContainer;None;None;60x60;0,854297945205479;1,17055180293039;740;146;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestAreaFit;MinAreaSplitRule;None;60x60;0,88459219858156;1,13046441241907;181;141;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestAreaFit;MaxAreaSplitRule;None;60x60;0,72515988372093;1,37900623358922;147;172;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestAreaFit;LongerAxisSplitRule;None;60x60;0,733691176470588;1,3629712773847;145;170;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestAreaFit;LongerLeftoverAxisSplitRule;None;60x60;0,738032544378698;1,35495379928244;150;169;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestAreaFit;ShorterAxisSplitRule;None;60x60;0,860189655172414;1,16253432482813;196;145;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestAreaFit;ShorterLeftoverAxisSplitRule;None;60x60;0,878362676056338;1,13848189052134;182;142;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstAreaFit;MinAreaSplitRule;None;60x60;0,760533536585366;1,31486640877112;225;164;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstAreaFit;MaxAreaSplitRule;None;60x60;0,411641914191419;2,42929586498567;245;303;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstAreaFit;LongerAxisSplitRule;None;60x60;0,283471590909091;3,52769036499569;299;440;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstAreaFit;LongerLeftoverAxisSplitRule;None;60x60;0,283471590909091;3,52769036499569;300;440;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstAreaFit;ShorterAxisSplitRule;None;60x60;0,779546875;1,28279649636207;229;160;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstAreaFit;ShorterLeftoverAxisSplitRule;None;60x60;0,779546875;1,28279649636207;228;160;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestShortSideFit;MinAreaSplitRule;None;60x60;0,890910714285714;1,12244693431681;161;140;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestShortSideFit;MaxAreaSplitRule;None;60x60;0,769922839506173;1,2988314525666;147;162;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestShortSideFit;LongerAxisSplitRule;None;60x60;0,751370481927711;1,33090136497565;135;166;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestShortSideFit;LongerLeftoverAxisSplitRule;None;60x60;0,779546875;1,28279649636207;143;160;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestShortSideFit;ShorterAxisSplitRule;None;60x60;0,87222027972028;1,1464993686236;184;143;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestShortSideFit;ShorterLeftoverAxisSplitRule;None;60x60;0,884592198581561;1,13046441241907;176;141;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstShortSideFit;MinAreaSplitRule;None;60x60;0,448660071942446;2,2288589124291;488;278;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstShortSideFit;MaxAreaSplitRule;None;60x60;0,268809267241379;3,72010983945;506;464;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstShortSideFit;LongerAxisSplitRule;None;60x60;0,198927432216906;5,02695877011886;597;627;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstShortSideFit;LongerLeftoverAxisSplitRule;None;60x60;0,236674573055029;4,22521095989257;523;527;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstShortSideFit;ShorterAxisSplitRule;None;60x60;0,547050438596492;1,82798500731595;426;228;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstShortSideFit;ShorterLeftoverAxisSplitRule;None;60x60;0,496922310756972;2,012387003668;453;251;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestLongSideFit;MinAreaSplitRule;None;60x60;0,878362676056337;1,13848189052134;182;142;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestLongSideFit;MaxAreaSplitRule;None;60x60;0,72515988372093;1,37900623358922;154;172;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestLongSideFit;LongerAxisSplitRule;None;60x60;0,700716292134831;1,4271111022028;149;178;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestLongSideFit;LongerLeftoverAxisSplitRule;None;60x60;0,712728571428571;1,40305866789601;152;175;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestLongSideFit;ShorterAxisSplitRule;None;60x60;0,866163194444444;1,15451684672586;195;144;5000
5k.2Dset;TwoDimensional;GuillotineCut;BestLongSideFit;ShorterLeftoverAxisSplitRule;None;60x60;0,87222027972028;1,1464993686236;183;143;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;MinAreaSplitRule;None;60x60;0,784449685534591;1,27477901825981;216;159;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;MaxAreaSplitRule;None;60x60;0,491053149606299;2,03643943797479;215;254;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;LongerAxisSplitRule;None;60x60;0,369016272189349;2,70990759856487;249;338;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;LongerLeftoverAxisSplitRule;None;60x60;0,369016272189349;2,70990759856487;246;338;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;ShorterAxisSplitRule;None;60x60;0,769922839506173;1,2988314525666;238;162;5000
5k.2Dset;TwoDimensional;GuillotineCut;WorstLongSideFit;ShorterLeftoverAxisSplitRule;None;60x60;0,784449685534591;1,27477901825981;231;159;5000
10k.2Dset;TwoDimensional;Shelf;NextFit;None;None;60x60;0,634065592309867;1,57712390031614;19;393;10000
10k.2Dset;TwoDimensional;Shelf;FirstFit;None;None;60x60;0,722283413848631;1,3844980804302;390;345;10000
10k.2Dset;TwoDimensional;Shelf;BestAreaFit;None;None;60x60;0,74607119095143;1,340354663373;480;334;10000
10k.2Dset;TwoDimensional;Shelf;BestWidthFit;None;None;60x60;0,743844112769486;1,34436770128729;479;335;10000
10k.2Dset;TwoDimensional;Shelf;BestHeightFit;None;None;60x60;0,752833165491776;1,32831554963013;484;331;10000
10k.2Dset;TwoDimensional;Shelf;WorstAreaFit;None;None;60x60;0,73506719108489;1,36041985294446;483;339;10000
10k.2Dset;TwoDimensional;Shelf;WorstWidthFit;None;None;60x60;0,7372419460881;1,35640681503016;486;338;10000
10k.2Dset;TwoDimensional;Skyline;BottomLeft;None;None;60x60;0,856315387552502;1,16779403305851;2730;291;10000
